ReviewId,OwnerId,CreatedOn,NumberOfPatches,LastUpdatedOn,Project,Branch,SubmitType,Status,Elasped time in hours,Number of approvals,Net approval score,Average approval score ,Number of comments,Date of last comment,Date of first comment,Comment Span in Hours,Number of total reviews owned by owner,Number of total approvals given by owner,Number of comments by owner on this review,Number of total comments by owner across all reviews,"Number of reviews of owner which have a status = ""merged""",What is the average approval score of the owner
43024,1010055,9/17/2012 21:22,1,9/17/2012 23:21,platform/prebuilts/eclipse-build-deps,refs/heads/master,MERGE_ALWAYS,merged,1.9833,3,2,0.6667,3,9/17/2012 23:21,9/17/2012 23:12,0,237,911,2,1486,227,0.9396
43025,1010055,9/17/2012 21:22,1,9/17/2012 23:22,platform/prebuilts/eclipse-build-deps,refs/heads/master,MERGE_ALWAYS,merged,1.9833,3,2,0.6667,3,9/17/2012 23:22,9/17/2012 23:12,0,237,911,2,1486,227,0.9396
43026,1010055,9/17/2012 21:22,1,9/17/2012 23:22,platform/prebuilts/eclipse-build-deps,refs/heads/master,MERGE_ALWAYS,merged,1.9833,3,2,0.6667,3,9/17/2012 23:22,9/17/2012 23:12,0,237,911,2,1486,227,0.9396
43027,1010055,9/17/2012 21:22,1,9/17/2012 23:22,platform/prebuilts/eclipse-build-deps,refs/heads/master,MERGE_ALWAYS,merged,1.9833,3,2,0.6667,3,9/17/2012 23:22,9/17/2012 23:12,0,237,911,2,1486,227,0.9396
43028,1010055,9/17/2012 21:22,1,9/17/2012 23:22,platform/prebuilts/eclipse-build-deps,refs/heads/master,MERGE_ALWAYS,merged,2,3,2,0.6667,3,9/17/2012 23:22,9/17/2012 23:12,0,237,911,2,1486,227,0.9396
43029,1003902,9/17/2012 21:30,2,9/17/2012 22:07,platform/frameworks/opt/telephony,refs/heads/master,MERGE_ALWAYS,merged,0.6167,2,2,1,7,9/17/2012 22:07,9/17/2012 21:43,0,72,161,3,399,40,0.0435
43030,1012083,9/16/2012 19:25,2,1/16/2013 23:53,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,4,NULL,NULL,5,1/16/2013 23:53,10/3/2012 22:33,99.9999,8,7,3,28,3,0
43031,1002951,9/17/2012 6:39,3,11/19/2012 17:36,platform/frameworks/opt/telephony,refs/heads/master,MERGE_ALWAYS,Open,838.9833,3,0,0,13,11/19/2012 17:36,9/17/2012 6:40,99.9999,644,352,6,1414,318,0.0227
43032,1003744,9/17/2012 12:32,1,10/25/2012 17:32,platform/packages/apps/MusicFX,refs/heads/master,MERGE_ALWAYS,merged,838.9833,3,2,0.6667,3,10/25/2012 17:32,9/17/2012 15:25,99.9999,71,42,NULL,113,41,0
43033,1002951,9/17/2012 13:16,1,12/1/2012 21:27,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,3,0,0,2,12/1/2012 21:27,9/17/2012 13:18,99.9999,644,352,1,1414,318,0.0227
43034,1003744,9/18/2012 7:57,1,11/9/2012 19:29,platform/packages/apps/Phone,refs/heads/master,MERGE_ALWAYS,Open,838.9833,5,-1,-0.2,2,11/9/2012 19:29,11/9/2012 17:28,2.0333,71,42,NULL,113,41,0
43040,1000414,9/16/2012 21:07,1,9/16/2012 21:08,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0,2,2,1,2,9/16/2012 21:08,9/16/2012 21:08,0,312,384,2,926,301,1.4167
43041,1000414,9/16/2012 21:42,1,9/17/2012 17:35,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,19.8667,2,3,1.5,3,9/17/2012 17:35,9/17/2012 5:46,11.1833,312,384,2,926,301,1.4167
43042,1001100,9/17/2012 17:20,1,9/17/2012 17:33,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.2,2,3,1.5,3,9/17/2012 17:33,9/17/2012 17:28,0,709,2208,2,4177,667,0.5616
43043,1010055,9/17/2012 18:54,2,9/17/2012 18:55,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.0167,3,2,0.6667,3,9/17/2012 18:55,9/17/2012 18:54,0,237,911,3,1486,227,0.9396
43044,1010669,9/17/2012 21:43,2,10/15/2012 16:19,platform/frameworks/av,refs/heads/master,MERGE_ALWAYS,Open,666.6,7,0,0,3,10/15/2012 16:19,9/17/2012 21:45,99.9999,29,106,2,275,14,-0.0943
43045,1004689,9/17/2012 22:32,1,9/17/2012 22:39,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.1167,4,3,0.75,3,9/17/2012 22:39,9/17/2012 22:33,0,959,1871,2,5093,932,1.0866
43046,1003224,9/17/2012 22:46,1,9/17/2012 22:47,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,0,2,2,1,2,9/17/2012 22:47,9/17/2012 22:47,0,523,1300,2,3221,506,0.7054
43047,1004689,9/17/2012 23:04,2,9/17/2012 23:22,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.3,5,2,0.4,5,9/17/2012 23:22,9/17/2012 23:04,0,959,1871,4,5093,932,1.0866
43050,1002951,9/17/2012 6:39,4,11/19/2012 17:29,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,2,0,0,9,11/19/2012 17:29,9/17/2012 6:45,99.9999,644,352,3,1414,318,0.0227
43051,1005571,9/17/2012 21:31,4,2/3/2013 21:51,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Open,838.9833,9,4,0.4444,23,2/3/2013 21:51,9/17/2012 21:38,99.9999,22,28,11,113,11,0.0357
43052,1013964,9/18/2012 7:46,1,11/1/2012 17:48,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,merged,838.9833,3,2,0.6667,2,11/1/2012 17:48,11/1/2012 17:48,0,3,NULL,NULL,NULL,3,NULL
43053,1003744,9/18/2012 13:46,1,9/25/2012 12:09,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,166.3667,3,0,0,4,9/25/2012 12:09,9/18/2012 13:48,99.9999,71,42,2,113,41,0
43060,1004689,9/17/2012 15:15,1,9/17/2012 21:43,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,6.45,4,3,0.75,3,9/17/2012 21:43,9/17/2012 15:16,6.1,959,1871,2,5093,932,1.0866
43061,1004689,9/17/2012 15:15,6,10/4/2012 0:48,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,393.5333,2,2,1,9,10/4/2012 0:48,9/24/2012 14:06,99.9999,959,1871,8,5093,932,1.0866
43062,1005146,9/17/2012 16:19,1,9/17/2012 17:21,platform/frameworks/native,refs/heads/master,MERGE_ALWAYS,merged,1.0333,6,4,0.6667,4,9/17/2012 17:21,9/17/2012 17:08,0,14,14,NULL,58,1,0
43063,1003224,9/17/2012 22:24,1,9/17/2012 22:36,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,0.2,2,2,1,3,9/17/2012 22:36,9/17/2012 22:35,0,523,1300,2,3221,506,0.7054
43064,1010669,9/17/2012 23:51,2,2/14/2013 23:21,platform/frameworks/native,refs/heads/master,MERGE_ALWAYS,Open,838.9833,4,0,0,4,2/14/2013 23:21,9/17/2012 23:56,99.9999,29,106,3,275,14,-0.0943
43065,1014603,9/18/2012 7:12,4,1/18/2013 0:53,platform/bionic,refs/heads/master,MERGE_ALWAYS,Open,838.9833,8,-2,-0.25,20,1/18/2013 0:53,9/18/2012 7:14,99.9999,114,17,NULL,45,26,0.5294
43070,1003988,9/17/2012 15:25,1,11/29/2012 17:12,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,4,0,0,8,11/29/2012 17:12,9/20/2012 18:50,99.9999,7,4,2,29,4,0.25
43071,1013433,9/17/2012 21:37,3,9/17/2012 23:58,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,2.3333,5,2,0.4,25,9/17/2012 23:58,9/17/2012 21:38,2.0333,43,106,11,416,9,0.5472
43080,1001100,9/17/2012 22:54,3,9/17/2012 23:54,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1,2,3,1.5,10,9/17/2012 23:54,9/17/2012 22:59,0,709,2208,7,4177,667,0.5616
43081,1006720,9/18/2012 0:05,1,10/24/2012 17:57,platform/system/extras,refs/heads/master,MERGE_ALWAYS,Open,838.9833,9,0,0,1,10/24/2012 17:57,10/24/2012 17:57,0,2,1,NULL,16,NULL,0
43082,1006720,9/18/2012 0:05,1,11/5/2012 21:11,platform/system/extras,refs/heads/master,MERGE_ALWAYS,Open,838.9833,8,0,0,1,11/5/2012 21:11,11/5/2012 21:11,0,2,1,NULL,16,NULL,0
43083,1002975,9/18/2012 0:35,1,9/18/2012 17:47,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,17.2,2,2,1,3,9/18/2012 17:47,9/18/2012 0:52,16.2667,192,632,2,1696,175,0.5617
43084,1010186,9/18/2012 4:02,2,9/19/2012 7:18,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,27.25,7,4,0.5714,6,9/19/2012 7:18,9/18/2012 4:02,27.45,570,1163,3,2921,539,1.3267
43085,1010186,9/18/2012 8:26,1,9/19/2012 7:18,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,22.8667,6,3,0.5,4,9/19/2012 7:18,9/18/2012 8:56,22.3667,570,1163,3,2921,539,1.3267
43090,1003224,9/18/2012 18:33,1,9/18/2012 20:47,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,2.2333,3,2,0.6667,3,9/18/2012 20:47,9/18/2012 20:40,0,523,1300,2,3221,506,0.7054
43091,1001414,9/18/2012 19:24,1,9/18/2012 19:34,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.1667,4,2,0.5,7,9/18/2012 19:34,9/18/2012 19:29,0,861,3165,4,5964,837,0.8619
43100,1010111,9/18/2012 19:16,1,9/18/2012 22:25,platform/external/libselinux,refs/heads/master,MERGE_IF_NECESSARY,merged,3.1333,4,4,1,5,9/18/2012 22:25,9/18/2012 19:20,3.05,50,137,NULL,371,41,0.4745
43101,1010111,9/18/2012 19:16,1,9/18/2012 22:25,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,3.1333,4,4,1,5,9/18/2012 22:25,9/18/2012 19:22,3.05,50,137,NULL,371,41,0.4745
43110,1010055,9/18/2012 20:04,2,9/18/2012 21:22,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,1.3,NULL,NULL,NULL,2,9/18/2012 21:22,9/18/2012 20:57,0,237,911,2,1486,227,0.9396
43120,1001700,9/18/2012 21:30,1,9/23/2012 23:02,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,121.5167,3,2,0.6667,3,9/23/2012 23:02,9/21/2012 4:21,67.1,1,NULL,NULL,NULL,1,NULL
43130,1010055,9/18/2012 21:54,2,9/18/2012 22:23,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.4833,4,3,0.75,4,9/18/2012 22:23,9/18/2012 22:09,0,237,911,3,1486,227,0.9396
43131,1004689,9/18/2012 23:00,1,9/18/2012 23:15,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.2333,4,3,0.75,3,9/18/2012 23:15,9/18/2012 23:01,0,959,1871,2,5093,932,1.0866
43132,1010055,9/18/2012 23:37,1,9/19/2012 15:54,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,16.2667,4,4,1,4,9/19/2012 15:54,9/18/2012 23:38,16.2667,237,911,2,1486,227,0.9396
43133,1010055,9/19/2012 0:39,2,9/19/2012 15:58,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,15.3,3,4,1.3333,11,9/19/2012 15:58,9/19/2012 0:40,15.25,237,911,7,1486,227,0.9396
43134,1001414,9/19/2012 0:51,3,9/19/2012 1:59,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.1333,4,2,0.5,17,9/19/2012 1:59,9/19/2012 1:30,0,861,3165,10,5964,837,0.8619
43135,1004689,9/19/2012 15:02,1,9/19/2012 16:09,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.1,4,3,0.75,3,9/19/2012 16:09,9/19/2012 15:03,1.0167,959,1871,2,5093,932,1.0866
43136,1005146,9/19/2012 16:48,1,1/14/2013 19:46,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,7,1,0.1429,3,1/14/2013 19:46,9/19/2012 18:48,99.9999,14,14,1,58,1,0
43137,1000414,9/19/2012 23:03,1,9/19/2012 23:05,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0.0333,2,3,1.5,3,9/19/2012 23:05,9/19/2012 23:05,0,312,384,2,926,301,1.4167
43138,1003977,9/20/2012 0:09,3,9/24/2012 6:52,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,102.7,3,2,0.6667,9,11/3/2012 0:11,9/20/2012 0:14,99.9999,116,154,5,415,105,1.1494
43139,1010055,9/20/2012 16:45,3,9/21/2012 17:20,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,24.5667,4,3,0.75,7,9/21/2012 17:20,9/20/2012 16:46,24.4,237,911,6,1486,227,0.9396
43140,1012083,9/18/2012 22:25,1,2/7/2013 5:09,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,838.9833,3,2,0.6667,4,2/7/2013 5:09,10/3/2012 22:34,99.9999,8,7,1,28,3,0
43150,1004689,9/18/2012 22:58,1,9/18/2012 23:15,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.2667,4,3,0.75,3,9/18/2012 23:15,9/18/2012 22:59,0,959,1871,2,5093,932,1.0866
43151,1003224,9/18/2012 23:55,1,9/18/2012 23:56,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,0.0167,2,2,1,2,9/18/2012 23:56,9/18/2012 23:56,0,523,1300,2,3221,506,0.7054
43152,1004689,9/19/2012 1:09,1,9/21/2012 14:00,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,60.85,5,3,0.6,4,9/21/2012 14:00,9/19/2012 1:09,61,959,1871,2,5093,932,1.0866
43153,1010186,9/19/2012 7:09,1,9/20/2012 4:42,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,21.5333,5,2,0.4,4,9/20/2012 4:42,9/19/2012 17:21,11.1833,570,1163,2,2921,539,1.3267
43154,1005146,9/19/2012 16:46,1,1/14/2013 19:46,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,8,0,0,9,1/14/2013 19:46,9/19/2012 21:14,99.9999,14,14,5,58,1,0
43155,1010669,9/19/2012 20:42,1,9/20/2012 17:47,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,21.0833,2,3,1.5,3,9/20/2012 17:47,9/19/2012 23:37,18.3,29,106,NULL,275,14,-0.0943
43156,1001414,9/20/2012 0:18,1,9/20/2012 0:22,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,0.05,2,2,1,2,9/20/2012 0:22,9/20/2012 0:22,0,861,3165,2,5964,837,0.8619
43157,1001414,9/20/2012 0:18,3,9/21/2012 2:21,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,26.0333,5,2,0.4,6,9/21/2012 2:21,9/20/2012 0:23,25.4167,861,3165,5,5964,837,0.8619
43158,1001414,9/20/2012 0:18,6,9/26/2012 20:49,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,164.5,4,2,0.5,8,9/26/2012 20:49,9/21/2012 2:19,99.9999,861,3165,7,5964,837,0.8619
43159,1001118,9/20/2012 7:16,4,9/20/2012 20:44,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,13.4667,4,2,0.5,8,9/20/2012 20:44,9/20/2012 20:08,0,198,859,6,1132,166,0.6601
43160,1010186,9/19/2012 6:29,2,9/21/2012 1:13,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,42.7333,10,3,0.3,8,9/21/2012 1:13,9/19/2012 7:51,41.6833,570,1163,6,2921,539,1.3267
43161,1003902,9/19/2012 22:24,1,9/19/2012 23:32,platform/frameworks/opt/telephony,refs/heads/master,MERGE_ALWAYS,merged,1.1333,5,2,0.4,3,9/19/2012 23:32,9/19/2012 23:31,0,72,161,1,399,40,0.0435
43162,1010186,9/19/2012 22:38,1,9/24/2012 19:58,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,117.3333,4,2,0.5,9,9/24/2012 19:58,9/20/2012 2:40,99.9999,570,1163,6,2921,539,1.3267
43163,1001100,9/19/2012 23:45,2,9/21/2012 20:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,44.3333,2,3,1.5,6,9/21/2012 20:05,9/19/2012 23:52,44.7333,709,2208,4,4177,667,0.5616
43164,1010055,9/20/2012 0:25,2,9/20/2012 17:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,16.6667,4,3,0.75,4,9/20/2012 17:05,9/20/2012 0:31,16.2667,237,911,3,1486,227,0.9396
43165,1010186,9/20/2012 1:16,1,9/20/2012 1:17,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,0,4,2,0.5,2,9/20/2012 1:17,9/20/2012 1:17,0,570,1163,2,2921,539,1.3267
43166,1001414,9/20/2012 1:45,1,9/20/2012 1:46,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,0,5,2,0.4,2,9/20/2012 1:46,9/20/2012 1:46,0,861,3165,2,5964,837,0.8619
43167,1000414,9/20/2012 18:17,1,9/20/2012 18:30,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0.2,2,3,1.5,3,9/20/2012 18:30,9/20/2012 18:23,0,312,384,2,926,301,1.4167
43168,1000414,9/20/2012 18:33,1,9/20/2012 18:33,kernel/common,refs/heads/android-3.0,FAST_FORWARD_ONLY,merged,0,2,2,1,2,9/20/2012 18:33,9/20/2012 18:33,0,312,384,2,926,301,1.4167
43169,1003224,9/20/2012 18:33,1,9/20/2012 18:34,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,0,3,2,0.6667,3,9/20/2012 18:34,9/20/2012 18:34,0,523,1300,2,3221,506,0.7054
43170,1014807,9/19/2012 8:01,2,9/20/2012 8:15,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,24.2167,5,2,0.4,14,9/20/2012 8:15,9/19/2012 9:36,22.3667,84,136,2,59,79,0.0368
43171,1015143,9/20/2012 1:30,1,9/20/2012 19:32,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,18.0167,1,2,2,2,9/20/2012 19:32,9/20/2012 19:32,0,18,46,NULL,15,18,0.0217
43172,1005864,9/20/2012 4:31,1,11/7/2012 17:27,platform/cts,refs/heads/master,MERGE_ALWAYS,Open,838.9833,5,3,0.6,3,11/7/2012 17:27,10/3/2012 19:36,99.9999,12,4,NULL,16,2,0
43173,1015143,9/20/2012 6:21,1,9/20/2012 19:34,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,13.2167,1,2,2,2,9/20/2012 19:34,9/20/2012 19:34,0,18,46,NULL,15,18,0.0217
43180,1011670,9/19/2012 9:17,3,10/15/2012 16:41,platform/build,refs/heads/jb-dev,MERGE_ALWAYS,Open,631.4,3,1,0.3333,4,10/15/2012 16:41,9/19/2012 11:57,99.9999,7,6,3,14,2,0.3333
43181,1015143,9/20/2012 1:27,1,9/20/2012 19:31,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,18.05,1,2,2,2,9/20/2012 19:31,9/20/2012 19:31,0,18,46,NULL,15,18,0.0217
43182,1005864,9/20/2012 6:22,1,10/5/2012 23:01,platform/cts,refs/heads/master,MERGE_ALWAYS,Open,376.6333,5,2,0.4,2,10/5/2012 23:01,10/3/2012 19:38,51.85,12,4,NULL,16,2,0
43190,1003744,9/19/2012 11:58,1,9/19/2012 12:58,platform/external/webkit,refs/heads/master,MERGE_ALWAYS,Abandoned,0.9833,2,NULL,NULL,1,9/19/2012 12:58,9/19/2012 12:58,0,71,42,1,113,41,0
43191,1005571,9/19/2012 22:50,2,1/9/2013 23:52,platform/packages/apps/Bluetooth,refs/heads/master,MERGE_ALWAYS,merged,838.9833,4,2,0.5,17,1/9/2013 23:52,9/19/2012 22:55,99.9999,22,28,10,113,11,0.0357
43200,1002951,9/19/2012 13:15,5,2/15/2013 10:56,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,4,0,0,12,2/15/2013 10:56,9/20/2012 6:20,99.9999,644,352,9,1414,318,0.0227
43201,1005571,9/20/2012 12:01,3,12/7/2012 19:20,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,838.9833,5,2,0.4,13,12/7/2012 19:20,9/20/2012 21:52,99.9999,22,28,8,113,11,0.0357
43202,1003744,9/20/2012 13:15,1,9/21/2012 7:25,platform/packages/apps/Browser,refs/heads/master,MERGE_ALWAYS,Abandoned,18.1667,3,NULL,NULL,1,9/21/2012 7:25,9/21/2012 7:25,0,71,42,1,113,41,0
43210,1010111,9/19/2012 20:34,1,9/20/2012 19:12,platform/external/libselinux,refs/heads/master,MERGE_IF_NECESSARY,merged,22.6167,5,4,0.8,16,9/20/2012 19:12,9/19/2012 21:48,21.35,50,137,4,371,41,0.4745
43220,1004689,9/20/2012 2:14,2,9/21/2012 0:49,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,22.5833,4,3,0.75,5,9/21/2012 0:49,9/20/2012 2:15,22.3667,959,1871,4,5093,932,1.0866
43221,1010111,9/20/2012 15:03,1,9/20/2012 19:12,platform/external/sepolicy,refs/heads/master,MERGE_IF_NECESSARY,merged,4.15,5,3,0.6,4,9/20/2012 19:12,9/20/2012 15:06,4.0667,50,137,1,371,41,0.4745
43230,1005864,9/20/2012 10:45,1,10/24/2012 0:45,platform/cts,refs/heads/master,MERGE_ALWAYS,Open,806,6,-1,-0.1667,4,10/24/2012 0:45,10/3/2012 17:31,99.9999,12,4,1,16,2,0
43240,1005146,9/20/2012 17:53,2,12/18/2012 0:49,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,838.9833,9,1,0.1111,14,12/18/2012 0:49,9/20/2012 17:56,99.9999,14,14,9,58,1,0
43250,1010186,9/20/2012 18:19,1,9/20/2012 20:05,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,1.75,5,3,0.6,4,9/20/2012 20:05,9/20/2012 18:30,1.0167,570,1163,3,2921,539,1.3267
43251,1010186,9/20/2012 18:22,2,9/20/2012 20:05,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,1.7,5,3,0.6,5,9/20/2012 20:05,9/20/2012 18:29,1.0167,570,1163,4,2921,539,1.3267
43252,1003224,9/20/2012 20:26,1,9/20/2012 20:29,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,0.05,2,2,1,3,9/20/2012 20:29,9/20/2012 20:28,0,523,1300,2,3221,506,0.7054
43260,1005731,9/20/2012 18:33,3,9/20/2012 23:28,platform/tools/motodev,refs/heads/master,MERGE_ALWAYS,merged,4.9167,1,2,2,11,9/20/2012 23:28,9/20/2012 19:01,4.0667,4,NULL,4,7,4,NULL
43270,1003224,9/20/2012 20:29,1,9/20/2012 20:30,platform/external/apache-http,refs/heads/master,MERGE_ALWAYS,merged,0.0167,2,2,1,3,9/20/2012 20:30,9/20/2012 20:30,0,523,1300,2,3221,506,0.7054
43271,1010186,9/20/2012 20:47,2,9/21/2012 22:39,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,25.8667,4,2,0.5,4,9/21/2012 22:39,9/20/2012 21:22,25.4167,570,1163,4,2921,539,1.3267
43272,1001100,9/20/2012 21:15,4,9/26/2012 21:33,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,144.2833,2,3,1.5,6,9/26/2012 21:33,9/24/2012 21:53,47.7833,709,2208,5,4177,667,0.5616
43273,1003224,9/20/2012 22:49,1,9/20/2012 23:37,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,0.8,3,2,0.6667,3,9/20/2012 23:37,9/20/2012 23:18,0,523,1300,2,3221,506,0.7054
43274,1010186,9/20/2012 23:34,2,9/21/2012 0:37,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,1.0333,4,3,0.75,4,9/21/2012 0:37,9/20/2012 23:38,0,570,1163,3,2921,539,1.3267
43275,1010186,9/20/2012 23:48,1,9/21/2012 0:37,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,0.8,4,3,0.75,4,9/21/2012 0:37,9/20/2012 23:50,0,570,1163,3,2921,539,1.3267
43276,1010055,9/21/2012 0:31,3,9/21/2012 21:57,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,21.4333,4,2,0.5,14,9/21/2012 21:57,9/21/2012 0:33,21.35,237,911,10,1486,227,0.9396
43280,1013243,9/20/2012 21:21,1,9/24/2012 15:13,platform/cts,refs/heads/jb-dev,MERGE_ALWAYS,merged,89.85,6,3,0.5,6,9/24/2012 15:13,9/20/2012 21:33,90.4833,2,1,NULL,1,2,NULL
43290,1010186,9/21/2012 0:58,2,9/22/2012 1:29,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,24.5167,4,3,0.75,5,9/22/2012 1:29,9/21/2012 22:32,2.0333,570,1163,4,2921,539,1.3267
43291,1001414,9/21/2012 2:05,2,9/21/2012 16:42,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,14.6167,5,3,0.6,4,9/21/2012 16:42,9/21/2012 2:52,13.2167,861,3165,3,5964,837,0.8619
43292,1014629,9/21/2012 19:02,2,9/21/2012 19:38,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,0.6,3,2,0.6667,3,9/21/2012 19:38,9/21/2012 19:07,0,9,59,1,138,9,0.322
43293,1003296,9/21/2012 19:26,2,9/25/2012 22:38,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,99.2,5,3,0.6,12,9/25/2012 22:38,9/21/2012 19:32,99.9999,120,217,5,336,81,0.1152
43294,1001414,9/21/2012 21:00,1,9/21/2012 21:25,platform/tools/build,refs/heads/master,MERGE_ALWAYS,merged,0.4,5,3,0.6,3,9/21/2012 21:25,9/21/2012 21:03,0,861,3165,2,5964,837,0.8619
43295,1010055,9/21/2012 21:17,1,9/21/2012 21:43,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.4333,4,3,0.75,3,9/21/2012 21:43,9/21/2012 21:18,0,237,911,2,1486,227,0.9396
43296,1001118,9/21/2012 23:21,2,9/26/2012 4:58,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,101.6,2,4,2,9,9/26/2012 4:58,9/22/2012 21:39,80.3167,198,859,3,1132,166,0.6601
43297,1010186,9/22/2012 1:33,1,9/24/2012 16:04,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,62.5167,6,-2,-0.3333,3,9/24/2012 16:04,9/22/2012 4:36,59.9833,570,1163,2,2921,539,1.3267
43298,1010186,9/22/2012 1:50,1,9/24/2012 16:24,platform/development,refs/heads/master,MERGE_ALWAYS,merged,62.55,4,3,0.75,4,9/24/2012 16:24,9/22/2012 4:36,59.9833,570,1163,3,2921,539,1.3267
43299,1010092,9/22/2012 6:43,1,10/15/2012 16:22,platform/ndk,refs/heads/master,MERGE_ALWAYS,Open,561.65,3,0,0,1,10/15/2012 16:22,10/15/2012 16:22,0,15,142,NULL,67,10,0.1972
43300,1005480,9/21/2012 0:58,1,9/21/2012 1:15,kernel/common,refs/heads/android-3.4,FAST_FORWARD_ONLY,merged,0.2667,2,3,1.5,3,9/21/2012 1:15,9/21/2012 1:13,0,42,106,2,469,30,0.6604
43301,1003224,9/21/2012 1:47,1,9/21/2012 16:47,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,15,3,2,0.6667,3,9/21/2012 16:47,9/21/2012 2:29,14.2333,523,1300,2,3221,506,0.7054
